sentence_id,word_id,word,nFix,FFD,GPT,TRT,fixProp
20,16,see,1.4,205.8,612.2,340.6,0.8
20,17,a,0.0,0.0,0.0,0.0,0.0
20,18,three-dimensional,4.2,219.4,1083.0,934.2,1.0
20,19,",",0.2,62.6,62.6,62.6,0.2
20,20,average,2.4,222.0,222.0,465.6,0.8
20,21,",",0.6,106.2,106.2,151.0,0.4
20,22,middle-aged,5.0,219.2,1265.4,1351.2,0.8
20,23,woman's,2.4,193.4,429.6,795.0,0.6
20,24,experience,1.2,106.6,1252.6,571.8,0.4
20,25,of,0.2,16.0,16.0,16.0,0.2
20,26,self-discovery,3.0,200.0,327.4,612.2,0.8
20,27,handled,2.4,184.4,377.6,515.2,0.8
20,28,with,0.2,54.6,106.0,54.6,0.2
20,29,such,0.4,72.2,72.2,72.2,0.4
20,30,sensitivity,4.6,232.0,1573.6,838.0,0.8
20,31,.<EOS>,0.8,86.6,4553.2,165.2,0.6
21,0,Even,1.2,154.6,227.2,365.8,0.6
21,1,with,1.0,189.4,189.4,413.4,0.4
21,2,all,0.0,0.0,0.0,0.0,0.0
21,3,those,2.6,186.0,312.6,608.8,0.6
21,4,rough,0.8,80.6,200.6,200.4,0.4
21,5,edges,1.6,292.8,292.8,491.4,0.8
21,6,safely,2.8,247.0,272.2,697.6,1.0
21,7,sanded,2.6,251.8,294.4,608.6,1.0
21,8,down,1.6,238.4,311.6,364.8,1.0
21,9,",",0.0,0.0,0.0,0.0,0.0
21,10,the,0.6,124.6,542.6,124.6,0.6
21,11,american,2.0,160.6,160.6,385.0,0.8
21,12,insomnia,1.2,271.2,313.0,348.2,0.8
21,13,is,0.2,48.8,48.8,48.8,0.2
21,14,still,2.0,191.0,682.8,390.2,1.0
21,15,pretty,1.0,86.4,197.0,104.4,0.8
21,16,darned,3.0,209.4,874.6,718.2,0.8
21,17,good,1.8,149.4,1947.0,463.2,0.8
21,18,.<EOS>,2.6,159.8,2350.2,553.2,0.6
22,0,Morton,3.2,244.0,427.4,1166.0,0.8
22,1,is,0.4,143.4,143.4,143.4,0.4
22,2,a,1.0,166.0,166.0,296.0,0.6
22,3,great,1.4,443.2,443.2,533.8,0.8
22,4,actress,0.4,131.4,131.4,131.4,0.4
22,5,portraying,2.4,157.4,186.0,587.2,0.8
22,6,a,0.2,54.0,54.0,54.0,0.2
22,7,complex,2.2,130.8,246.2,506.0,0.6
22,8,character,2.0,104.0,253.4,552.2,0.6
22,9,",",0.0,0.0,0.0,0.0,0.0
22,10,but,0.4,120.0,120.0,120.0,0.4
22,11,morvern,2.4,219.4,396.0,673.2,0.8
22,12,callar,2.2,242.8,331.6,510.8,1.0
22,13,grows,2.4,243.8,558.6,461.6,1.0
22,14,less,0.4,47.2,134.6,47.2,0.4
22,15,compelling,2.6,166.0,372.0,574.4,0.8
22,16,the,0.4,71.4,71.4,71.4,0.4
22,17,farther,4.8,224.6,442.6,1002.4,0.8
22,18,it,1.2,219.2,1557.6,267.8,0.8
22,19,meanders,5.6,207.6,1347.6,1106.0,0.8
22,20,from,1.2,191.2,840.6,268.0,0.8
22,21,its,1.6,144.6,1255.2,259.6,0.6
22,22,shocking,1.6,221.4,1720.0,354.0,0.8
22,23,start,0.8,128.8,2082.6,200.2,0.4
22,24,.<EOS>,0.2,31.4,307.4,31.4,0.2
23,0,Astonishing,3.8,152.8,225.4,783.4,0.8
23,1,isn't,2.0,112.0,186.8,360.6,0.6
23,2,the,1.2,123.2,228.0,204.4,0.6
23,3,word,0.2,44.0,44.0,44.0,0.2
23,4,--,0.2,75.8,75.8,75.8,0.2
23,5,neither,2.4,118.0,140.0,481.4,0.6
23,6,is,0.4,86.8,122.8,86.8,0.4
23,7,incompetent,3.0,186.0,668.0,808.2,0.6
23,8,",",0.0,0.0,0.0,0.0,0.0
23,9,incoherent,2.2,194.0,194.0,582.0,0.6
23,10,or,0.6,88.8,106.0,88.8,0.6
23,11,just,1.4,208.0,208.0,417.2,0.6
23,12,plain,3.2,183.8,183.8,878.0,0.6
23,13,crap,1.6,145.0,178.2,397.8,0.6
23,14,.,0.0,0.0,0.0,0.0,0.0
23,15,indeed,2.0,151.2,1648.8,338.8,0.8
23,16,",",0.0,0.0,0.0,0.0,0.0
23,17,none,0.6,40.0,40.0,127.4,0.2
23,18,of,0.6,251.8,291.8,251.8,0.6
23,19,these,1.4,141.2,158.6,242.2,0.6
23,20,words,1.2,168.8,309.4,226.2,0.8
23,21,really,1.4,185.4,867.4,293.4,0.8
23,22,gets,1.6,126.6,168.6,275.8,0.6
23,23,at,0.8,116.0,116.0,144.6,0.6
23,24,the,0.8,78.0,78.0,171.4,0.4
23,25,very,1.6,204.8,290.0,343.2,0.8
23,26,special,3.0,159.8,287.6,594.0,0.8
23,27,type,1.4,166.2,254.8,274.2,0.8
23,28,of,0.4,15.4,15.4,70.0,0.2
23,29,badness,1.4,195.2,195.2,321.6,0.8
23,30,that,2.2,182.0,531.4,556.8,0.8
23,31,is,0.8,106.6,747.0,164.6,0.6
23,32,deuces,3.6,333.6,2845.2,1226.4,1.0
23,33,wild,0.6,297.0,936.8,297.0,0.6
23,34,.<EOS>,0.2,54.0,2068.4,54.0,0.2
24,0,Two,0.8,108.0,108.0,249.4,0.4
24,1,badly,3.6,350.2,512.6,1140.6,1.0
24,2,interlocked,6.6,354.0,611.4,1735.2,1.0
24,3,stories,3.8,195.4,215.4,848.4,0.8
24,4,drowned,5.0,261.4,398.0,1588.8,1.0
24,5,by,0.4,112.0,112.0,112.0,0.4
24,6,all,1.6,252.4,286.4,498.6,0.8
24,7,too,2.8,293.8,944.2,858.4,1.0
24,8,clever,3.6,216.6,561.2,889.2,1.0
24,9,complexity,3.2,268.2,6136.8,1086.8,1.0
24,10,.<EOS>,0.0,0.0,0.0,0.0,0.0
25,0,Skip,1.0,131.8,131.8,505.0,0.6
25,1,work,2.6,406.4,433.6,1043.6,1.0
25,2,to,2.0,220.6,315.0,630.8,0.8
25,3,see,4.0,217.4,217.4,890.6,1.0
25,4,it,1.2,127.2,246.2,314.6,0.6
25,5,at,2.0,218.0,334.0,574.8,0.8
25,6,the,2.4,319.2,621.8,746.4,1.0
25,7,first,2.2,215.4,1346.8,574.0,1.0
25,8,opportunity,5.2,284.0,3608.8,1811.4,0.8
25,9,.<EOS>,0.6,64.0,1345.2,83.4,0.4
26,0,A,0.0,0.0,0.0,0.0,0.0
26,1,moving,6.0,305.0,331.6,1591.4,1.0
26,2,and,2.8,189.0,290.8,605.8,1.0
26,3,weighty,8.2,258.6,488.4,2419.0,1.0
26,4,depiction,7.2,186.6,338.0,1626.8,1.0
26,5,of,1.2,110.6,784.4,252.4,0.6
26,6,one,2.2,264.8,618.8,706.0,1.0
26,7,family's,3.8,197.4,265.4,981.6,1.0
26,8,attempts,4.6,225.2,261.8,934.2,0.8
26,9,to,0.6,34.8,265.4,112.8,0.2
26,10,heal,4.6,254.4,382.8,939.6,0.8
26,11,after,2.4,161.0,541.4,469.4,0.8
26,12,the,1.4,154.6,316.0,374.0,0.8
26,13,death,2.8,242.2,5966.2,639.2,1.0
26,14,of,0.8,162.0,1172.2,368.2,0.2
26,15,a,0.0,0.0,0.0,0.0,0.0
26,16,child,0.6,191.8,2871.0,330.4,0.4
26,17,.<EOS>,0.0,0.0,0.0,0.0,0.0
27,0,The,0.2,46.0,46.0,46.0,0.2
27,1,movie,2.0,180.0,259.8,373.2,1.0
27,2,stays,8.0,370.0,503.6,1671.4,1.0
27,3,afloat,9.8,270.0,714.6,2683.8,1.0
27,4,thanks,5.0,313.0,765.8,1612.4,1.0
27,5,to,0.4,80.2,375.0,80.2,0.4
27,6,its,2.4,204.4,266.4,720.6,1.0
27,7,hallucinatory,9.8,282.2,863.0,2479.0,1.0
27,8,production,7.0,236.2,4321.0,1941.2,1.0
27,9,design,2.4,341.6,6522.0,1464.4,1.0
27,10,.<EOS>,0.2,75.4,459.2,75.4,0.2
28,0,A,0.0,0.0,0.0,0.0,0.0
28,1,movie,4.0,269.2,539.6,980.4,1.0
28,2,more,1.8,180.0,230.0,396.0,0.8
28,3,to,1.4,75.4,116.2,233.4,0.4
28,4,be,0.8,95.2,210.6,202.4,0.4
28,5,prescribed,2.0,267.4,335.2,479.0,0.8
28,6,than,1.0,107.8,131.8,260.6,0.4
28,7,recommended,3.6,216.8,509.2,1022.8,0.6
28,8,--,0.2,16.0,16.0,16.0,0.2
28,9,as,1.6,94.8,114.8,276.2,0.6
28,10,visually,3.4,171.4,440.6,723.6,0.6
28,11,bland,3.4,158.6,158.6,795.0,0.8
28,12,as,1.0,72.0,325.6,186.0,0.4
28,13,a,1.0,243.4,511.4,291.4,0.8
28,14,dentist's,2.0,126.0,581.0,513.8,0.6
28,15,waiting,2.4,82.8,102.8,438.0,0.6
28,16,room,1.6,91.4,458.4,544.0,0.6
28,17,",",0.8,53.2,178.4,102.4,0.4
28,18,complete,6.2,172.0,753.6,1271.0,0.8
28,19,with,2.6,170.0,850.2,522.8,1.0
28,20,soothing,4.6,240.2,787.2,1118.6,0.8
28,21,muzak,4.2,226.0,470.8,1127.8,0.6
28,22,and,0.6,62.8,142.8,148.8,0.4
28,23,a,0.6,41.8,57.2,57.2,0.4
28,24,cushion,1.8,106.6,122.6,301.2,0.6
28,25,of,0.4,70.0,70.0,70.0,0.4
28,26,predictable,8.2,164.6,200.6,1538.2,0.6
28,27,narrative,3.2,217.2,2340.0,716.6,0.8
28,28,rhythms,4.2,200.6,3563.8,607.6,1.0
28,29,.<EOS>,3.0,75.8,6190.0,552.6,0.4
29,0,A,0.0,0.0,0.0,0.0,0.0
29,1,frisky,2.4,118.6,134.0,579.6,0.6
29,2,and,0.4,58.0,58.0,87.4,0.2
29,3,fresh,2.2,222.6,272.0,449.0,1.0
29,4,romantic,1.4,115.4,115.4,280.0,0.8
29,5,comedy,1.0,202.0,202.0,386.2,0.6
29,6,exporing,3.4,345.4,345.4,1070.2,1.0
29,7,sexual,1.8,266.0,636.6,407.2,1.0
29,8,politics,1.0,229.4,229.4,330.0,0.8
29,9,and,0.8,145.4,145.4,235.4,0.4
29,10,the,1.0,232.6,232.6,274.6,0.8
29,11,challenges,2.8,127.2,835.2,540.6,1.0
29,12,of,0.0,0.0,0.0,0.0,0.0
29,13,friendships,6.4,800.6,922.0,2846.0,0.8
29,14,between,7.4,108.6,2425.8,2182.0,0.8
29,15,women,3.2,292.6,5458.4,1041.0,0.6
29,16,.<EOS>,1.2,161.2,2893.6,296.4,0.4
30,0,I'd,0.2,37.4,37.4,37.4,0.2
30,1,be,2.0,85.4,120.0,359.0,0.4
30,2,hard,2.6,193.4,512.0,600.0,0.8
30,3,pressed,2.6,211.2,289.8,569.0,1.0
30,4,to,0.0,0.0,0.0,0.0,0.0
30,5,think,1.0,216.6,344.0,216.6,1.0
30,6,of,0.4,78.8,78.8,78.8,0.4
30,7,a,0.4,74.8,74.8,74.8,0.4
30,8,film,1.4,256.4,368.6,485.6,0.8
30,9,more,2.0,222.6,244.0,438.0,1.0
30,10,cloyingly,7.6,210.2,243.6,1466.8,1.0
30,11,sappy,4.4,181.2,243.8,726.8,1.0
30,12,than,1.2,249.4,249.4,331.4,0.8
30,13,evelyn,3.2,327.6,660.0,751.6,1.0
30,14,this,1.8,307.8,3182.0,547.0,0.8
30,15,year,0.6,67.2,434.6,112.6,0.4
30,16,.<EOS>,0.4,30.0,480.6,48.6,0.2
31,0,A,0.0,0.0,0.0,0.0,0.0
31,1,movie,4.0,218.0,218.0,984.0,0.8
31,2,for,2.0,168.2,229.6,375.0,0.8
31,3,11-year-old,3.8,151.8,417.6,926.0,0.8
31,4,boys,0.4,93.4,93.4,93.4,0.4
31,5,with,1.4,202.8,202.8,350.2,0.8
31,6,sports,2.2,254.6,272.0,534.4,1.0
31,7,dreams,3.0,279.4,420.0,680.6,1.0
31,8,of,0.4,68.0,68.0,68.0,0.4
31,9,their,1.2,174.6,211.4,264.6,0.8
31,10,own,1.2,170.0,260.6,370.6,0.6
31,11,and,0.2,71.4,103.4,71.4,0.2
31,12,the,1.0,162.0,162.0,223.2,0.8
31,13,preteen,2.0,244.8,283.4,509.4,1.0
31,14,girls,1.8,233.4,925.4,432.8,0.8
31,15,who,1.0,128.8,1470.0,236.8,0.6
31,16,worship,3.4,263.6,263.6,801.0,0.8
31,17,lil',2.0,139.6,476.0,333.6,0.8
31,18,bow,4.4,215.2,706.8,1042.0,0.8
31,19,wow,2.6,146.6,1637.6,589.8,0.6
31,20,.<EOS>,3.2,183.2,5006.2,732.8,0.6
32,0,Extremely,3.6,119.2,160.0,607.0,0.8
32,1,well,2.0,317.2,361.2,488.4,0.8
32,2,cast,1.8,236.0,293.4,395.4,1.0
32,3,",",0.4,17.4,163.4,56.0,0.2
32,4,especially,2.2,219.4,219.4,469.2,1.0
32,5,in,0.4,169.8,435.2,169.8,0.4
32,6,the,0.2,45.2,45.2,45.2,0.2
32,7,large,1.8,173.8,173.8,352.8,1.0
32,8,number,1.4,157.4,157.4,283.4,0.8
32,9,of,0.0,0.0,0.0,0.0,0.0
32,10,supporting,3.0,218.6,1852.2,525.6,1.0
32,11,roles,0.6,81.2,578.0,204.4,0.4
32,12,.<EOS>,0.0,0.0,0.0,0.0,0.0
33,0,Like,0.6,96.0,96.0,148.0,0.4
33,1,most,2.6,187.2,258.4,538.4,0.8
33,2,bond,2.6,363.2,363.2,929.4,0.6
33,3,outings,1.4,184.6,305.2,377.0,0.6
33,4,in,0.2,40.6,40.6,40.6,0.2
33,5,recent,1.6,147.8,147.8,341.6,0.6
33,6,years,1.0,113.8,113.8,205.0,0.6
33,7,",",0.2,27.4,88.0,27.4,0.2
33,8,some,1.4,176.6,176.6,306.0,0.8
33,9,of,0.2,58.6,58.6,58.6,0.2
33,10,the,1.0,96.0,96.0,423.2,0.2
33,11,stunts,2.0,125.4,146.8,422.6,0.6
33,12,are,0.0,0.0,0.0,0.0,0.0
33,13,so,0.8,168.4,168.4,203.6,0.6
33,14,outlandish,2.0,135.4,135.4,473.4,0.6
33,15,that,1.0,92.6,92.6,162.0,0.6
33,16,they,1.2,255.4,814.6,335.6,0.8
33,17,border,2.0,246.0,939.0,422.6,1.0
33,18,on,0.4,67.4,172.6,67.4,0.4
33,19,being,2.4,134.2,152.2,459.8,0.6
33,20,cartoonlike,5.0,217.6,804.4,1484.0,1.0
33,21,.,0.0,0.0,0.0,0.0,0.0
33,22,a,0.8,118.0,637.8,134.6,0.6
33,23,heavy,2.2,212.0,212.0,654.0,0.8
33,24,reliance,2.2,306.0,474.6,607.2,0.8
33,25,on,0.8,94.0,122.0,210.6,0.4
33,26,cgi,0.2,23.4,23.4,23.4,0.2
33,27,technology,1.6,124.4,242.6,322.4,0.8
33,28,is,0.6,126.6,226.0,188.6,0.4
33,29,beginning,4.4,208.0,284.0,1029.0,0.8
33,30,to,0.2,42.6,42.6,42.6,0.2
33,31,creep,2.4,160.6,1172.0,537.0,0.8
33,32,into,0.4,40.6,247.2,40.6,0.4
33,33,the,0.4,24.0,258.2,66.0,0.2
33,34,series,3.0,253.0,1056.8,796.6,0.8
33,35,.<EOS>,6.6,84.6,7855.8,1126.6,0.6
34,0,Directors,2.2,417.2,502.6,720.6,0.8
34,1,john,0.6,154.4,154.4,154.4,0.6
34,2,musker,1.4,112.0,351.4,366.2,0.6
34,3,and,0.6,51.4,51.4,94.0,0.2
34,4,ron,1.4,198.8,287.0,360.4,0.8
34,5,clements,1.4,206.0,300.6,427.4,0.4
34,6,",",0.2,32.8,32.8,32.8,0.2
34,7,the,0.2,44.0,44.0,44.0,0.2
34,8,team,1.2,262.6,262.6,488.0,0.6
34,9,behind,1.0,97.2,117.2,165.2,0.6
34,10,the,0.8,97.8,116.6,168.0,0.4
34,11,little,1.0,162.0,162.0,250.6,0.6
34,12,mermaid,2.0,204.6,266.6,460.4,0.8
34,13,",",0.0,0.0,0.0,0.0,0.0
34,14,have,0.8,98.2,98.2,130.8,0.6
34,15,produced,2.4,232.8,272.0,536.0,0.8
34,16,sparkling,3.4,292.4,796.4,732.6,1.0
34,17,retina,1.0,182.4,592.2,298.4,0.6
34,18,candy,1.2,145.4,145.4,249.2,0.8
34,19,",",0.2,77.4,77.4,77.4,0.2
34,20,but,0.2,85.2,85.2,85.2,0.2
34,21,they,0.6,70.8,70.8,99.6,0.4
34,22,aren't,1.0,170.0,198.8,242.4,0.6
34,23,able,2.2,264.0,417.2,645.0,0.6
34,24,to,0.2,26.6,26.6,26.6,0.2
34,25,muster,1.6,186.6,760.6,392.0,0.8
34,26,a,0.4,100.0,261.8,100.0,0.4
34,27,lot,1.4,79.4,104.6,270.6,0.4
34,28,of,1.0,76.6,136.6,196.6,0.4
34,29,emotional,2.0,97.2,97.2,376.2,0.6
34,30,resonance,4.8,163.2,256.6,888.6,0.8
34,31,in,0.2,66.6,735.2,66.6,0.2
34,32,the,2.0,162.2,730.4,470.4,0.8
34,33,cold,2.8,248.0,613.8,474.6,1.0
34,34,vacuum,3.4,135.2,727.2,917.0,0.8
34,35,of,0.4,174.6,318.4,174.6,0.4
34,36,space,2.0,331.4,2070.8,931.4,0.8
34,37,.<EOS>,3.2,116.2,4988.8,673.8,0.4
35,0,A,0.0,0.0,0.0,0.0,0.0
35,1,highly,4.0,153.0,235.0,904.2,0.8
35,2,intriguing,3.2,130.8,152.8,688.6,0.8
35,3,thriller,1.4,64.0,114.0,280.0,0.4
35,4,",",0.0,0.0,0.0,0.0,0.0
35,5,coupled,2.0,374.0,496.0,583.0,0.8
35,6,with,0.2,25.2,25.2,25.2,0.2
35,7,some,1.0,141.4,141.4,234.6,0.6
35,8,ingenious,2.6,127.4,297.4,601.6,0.6
35,9,plot,1.6,121.8,121.8,290.8,0.6
35,10,devices,2.6,139.2,139.2,529.4,0.6
35,11,and,1.8,114.0,114.0,409.2,0.6
35,12,some,1.6,142.0,559.6,389.2,0.6
35,13,lavishly,1.2,175.4,1620.0,222.2,0.8
35,14,built,0.8,66.0,118.6,118.6,0.4
35,15,settings,2.2,147.8,282.0,426.8,0.8
35,16,.,0.6,41.2,107.0,89.8,0.2
35,17,.,0.4,64.0,192.2,84.0,0.2
35,18,it's,1.0,99.4,125.4,196.0,0.4
35,19,a,0.2,66.0,66.0,66.0,0.2
35,20,worthwhile,2.8,286.4,1998.0,786.8,1.0
35,21,tutorial,1.8,296.2,623.6,432.2,1.0
35,22,in,0.4,64.8,349.8,119.6,0.2
35,23,quantum,1.6,249.2,516.6,452.4,0.8
35,24,physics,0.8,78.0,117.4,214.8,0.4
35,25,and,0.6,128.6,905.2,128.6,0.6
35,26,slash-dash<EOS>,2.0,185.4,1961.2,570.2,0.6
36,0,Provides,2.0,321.4,367.4,612.4,0.8
36,1,the,1.0,110.0,180.0,198.0,0.6
36,2,kind,1.6,111.2,216.0,318.0,0.6
36,3,of,0.0,0.0,0.0,0.0,0.0
36,4,'laugh,1.8,130.2,389.0,335.2,0.8
36,5,therapy',2.2,206.8,420.8,483.0,1.0
36,6,i,0.2,36.0,36.0,36.0,0.2
36,7,need,1.0,170.0,170.0,207.2,0.8
36,8,from,0.2,31.4,31.4,31.4,0.2
36,9,movie,2.0,118.4,170.4,415.6,0.6
36,10,comedies,2.0,152.6,261.8,449.4,0.8
36,11,--,0.0,0.0,0.0,0.0,0.0
36,12,offbeat,1.8,314.6,314.6,568.4,0.8
36,13,humor,2.0,225.8,527.4,614.6,0.8
36,14,",",0.0,0.0,0.0,0.0,0.0
36,15,amusing,2.4,206.2,499.2,617.6,1.0
36,16,characters,2.8,76.4,623.0,609.8,0.6
36,17,",",0.2,30.0,45.4,30.0,0.2
36,18,and,0.6,104.0,968.4,141.2,0.4
36,19,a,1.4,64.4,64.4,202.6,0.4
36,20,happy,1.4,164.8,198.8,338.0,0.8
36,21,ending,1.2,128.2,476.2,275.8,0.6
36,22,.,0.6,163.2,493.6,163.2,0.6
36,23,after,0.6,82.0,82.0,132.0,0.4
36,24,seeing,1.6,111.2,111.2,389.6,0.6
36,25,'analyze,1.4,98.8,301.4,411.4,0.6
36,26,that,0.2,18.0,70.0,18.0,0.2
36,27,",",0.2,120.8,120.8,120.8,0.2
36,28,',0.4,119.2,227.8,119.2,0.4
36,29,i,0.0,0.0,0.0,0.0,0.0
36,30,feel,0.6,106.6,106.6,174.6,0.4
36,31,better,0.8,32.8,948.8,228.0,0.2
36,32,already,1.8,498.6,1694.2,781.8,0.8
36,33,.<EOS>,1.6,163.8,3478.8,350.8,0.6
37,0,'charly',4.6,219.4,358.6,1031.6,1.0
37,1,will,1.2,200.0,200.0,398.8,0.4
37,2,divide,3.0,187.4,693.2,762.4,0.8
37,3,its,0.4,102.6,102.6,102.6,0.4
37,4,audience,2.0,95.2,347.8,473.8,0.6
37,5,in,0.0,0.0,0.0,0.0,0.0
37,6,two,1.0,143.4,143.4,229.2,0.6
37,7,separate,1.4,162.8,162.8,287.6,0.8
37,8,groups,1.4,156.8,264.8,293.4,0.8
37,9,",",0.0,0.0,0.0,0.0,0.0
37,10,those,1.2,156.4,156.4,342.4,0.6
37,11,reaching,3.6,231.6,366.4,919.2,1.0
37,12,for,0.6,108.0,133.4,132.8,0.4
37,13,more,4.0,210.6,848.6,850.0,1.0
37,14,tissues,1.0,179.8,930.0,223.8,0.8
37,15,and,0.8,89.2,264.0,138.6,0.4
37,16,those,3.6,230.4,423.8,1040.4,0.8
37,17,begging,8.0,137.2,891.0,1740.2,0.8
37,18,for,1.0,152.6,152.6,268.6,0.6
37,19,mercy,3.0,177.8,3793.4,774.0,0.8
37,20,.,0.0,0.0,0.0,0.0,0.0
37,21,.,0.6,16.0,48.6,68.0,0.2
37,22,.<EOS>,3.2,75.8,2789.2,583.6,0.4
38,0,Smith,2.8,252.6,331.2,766.0,0.6
38,1,profiles,3.4,240.0,326.4,763.6,0.6
38,2,five,1.4,69.2,129.0,241.6,0.4
38,3,extraordinary,3.2,115.4,283.2,581.4,0.6
38,4,american,2.4,155.2,296.4,542.4,0.6
38,5,homes,2.4,98.6,230.0,595.2,0.6
38,6,",",0.0,0.0,0.0,0.0,0.0
38,7,and,0.4,35.4,35.4,67.4,0.2
38,8,because,4.6,114.6,114.6,992.2,0.6
38,9,the,1.0,106.6,738.0,194.6,0.6
38,10,owners,2.8,120.0,160.0,647.0,0.6
38,11,seem,1.6,224.6,2163.8,795.8,0.6
38,12,fully,0.2,34.6,34.6,34.6,0.2
38,13,aware,2.0,121.4,161.4,362.0,0.6
38,14,of,0.2,68.8,68.8,68.8,0.2
38,15,the,0.4,38.0,72.6,70.0,0.2
38,16,uses,2.4,249.4,249.4,771.0,0.8
38,17,and,0.8,240.6,1151.2,289.4,0.6
38,18,abuses,2.6,139.8,938.4,473.6,0.8
38,19,of,0.0,0.0,0.0,0.0,0.0
38,20,fame,1.6,238.4,822.4,397.6,0.8
38,21,",",0.4,89.8,89.8,89.8,0.4
38,22,it's,0.8,18.0,18.0,200.8,0.2
38,23,a,0.2,69.2,69.2,69.2,0.2
38,24,pleasure,2.2,254.6,1067.2,552.6,0.8
38,25,to,0.2,46.8,46.8,46.8,0.2
38,26,enjoy,2.0,128.2,128.2,506.6,0.6
38,27,their,0.6,63.2,63.2,125.8,0.4
38,28,eccentricities,3.8,126.6,2904.2,799.0,0.6
38,29,.<EOS>,0.2,76.6,1246.4,76.6,0.2
39,0,It's,1.0,137.2,195.2,195.2,0.8
39,1,unfortunate,6.2,220.0,311.6,1412.0,0.8
39,2,that,0.8,77.4,130.0,121.4,0.4
39,3,wallace,1.4,226.6,413.2,346.8,0.8
39,4,",",0.2,30.6,30.6,30.6,0.2
39,5,who,0.6,48.6,48.6,130.0,0.2
39,6,wrote,2.0,346.6,374.0,560.0,1.0
39,7,gibson's,2.0,233.8,257.2,543.0,0.8
39,8,braveheart,3.2,212.8,252.8,633.6,0.8
39,9,as,0.2,30.8,211.8,30.8,0.2
39,10,well,1.2,177.0,221.0,297.6,0.6
39,11,as,0.2,73.2,171.6,73.2,0.2
39,12,the,0.8,68.2,280.0,334.8,0.4
39,13,recent,1.0,175.8,175.8,259.2,0.8
39,14,pearl,1.2,141.2,688.2,201.8,1.0
39,15,harbor,2.6,258.4,258.4,714.8,0.8
39,16,",",1.2,134.0,134.0,346.2,0.4
39,17,has,2.4,138.8,138.8,601.2,0.6
39,18,such,3.6,201.2,391.8,639.8,0.8
39,19,an,2.8,171.8,171.8,468.8,0.8
39,20,irrepressible,6.0,223.4,1086.2,1490.6,0.8
39,21,passion,4.8,174.6,798.4,1026.6,0.8
39,22,for,2.4,62.4,422.8,352.0,0.4
39,23,sappy,5.2,214.0,1323.2,815.6,0.8
39,24,situations,3.8,146.0,528.6,832.4,0.6
39,25,and,1.0,245.2,245.2,316.8,0.4
39,26,dialogue,2.2,296.4,2351.6,664.0,1.0
39,27,.<EOS>,0.8,100.0,5974.4,142.2,0.4
40,0,It,0.0,0.0,0.0,0.0,0.0
40,1,is,0.4,90.6,90.6,90.6,0.4
40,2,too,1.2,168.0,204.6,268.8,0.6
40,3,bad,1.2,112.6,169.4,254.6,0.4
40,4,that,0.4,36.6,36.6,94.0,0.2
40,5,this,1.0,155.8,155.8,209.6,0.6
40,6,likable,0.6,92.6,140.6,122.6,0.4
40,7,movie,0.8,189.6,189.6,228.8,0.6
40,8,isn't,1.6,169.0,273.0,341.8,0.8
40,9,more,1.6,223.2,293.2,433.0,0.8
40,10,accomplished,3.0,174.0,547.4,672.8,1.0
40,11,.,0.2,28.6,28.6,28.6,0.2
40,12,the,0.0,0.0,0.0,0.0,0.0
40,13,actors,2.2,236.8,469.2,659.6,0.8
40,14,try,0.4,100.0,100.0,100.0,0.4
40,15,hard,2.2,236.6,515.4,529.6,1.0
40,16,but,0.6,256.0,256.0,328.0,0.4
40,17,come,1.0,118.8,402.0,146.8,0.8
40,18,off,0.8,151.2,151.2,195.8,0.4
40,19,too,1.6,104.8,123.0,256.0,0.4
40,20,amateurish,8.6,118.2,547.6,1795.2,0.8
40,21,and,1.8,136.8,990.6,434.6,0.6
40,22,awkward,4.8,306.8,3698.6,1498.8,0.8
40,23,.<EOS>,1.0,58.6,2593.0,158.6,0.4
41,0,Sam,2.6,116.6,116.6,492.2,0.4
41,1,jones,2.8,157.0,239.6,531.8,0.8
41,2,became,1.6,78.0,396.6,240.2,0.6
41,3,a,0.4,47.8,83.6,47.8,0.4
41,4,very,0.8,22.0,22.0,132.4,0.2
41,5,lucky,0.8,168.0,168.0,215.4,0.4
41,6,filmmaker,2.0,193.4,248.6,596.0,0.6
41,7,the,0.6,81.2,81.2,125.2,0.4
41,8,day,2.2,165.4,165.4,480.6,0.6
41,9,wilco,2.2,88.8,164.6,341.6,0.6
41,10,got,0.8,104.8,104.8,627.4,0.4
41,11,dropped,2.0,109.8,161.2,332.4,0.6
41,12,from,1.0,148.0,164.8,210.8,0.6
41,13,their,1.6,158.0,177.4,303.2,0.8
41,14,record,1.4,177.2,1302.0,299.8,0.8
41,15,label,1.6,142.6,844.4,323.2,0.6
41,16,",",0.8,123.4,812.0,173.6,0.4
41,17,proving,3.0,136.0,278.6,851.6,0.6
41,18,that,2.4,174.2,174.2,587.2,0.6
41,19,one,2.6,98.8,206.2,522.2,0.6
41,20,man's,3.8,184.4,184.4,918.0,0.8
41,21,ruin,3.6,270.6,980.0,949.2,0.8
41,22,may,1.4,231.0,893.8,383.0,0.8
41,23,be,1.2,130.8,147.6,361.6,0.6
41,24,another's,3.8,152.6,1527.8,732.0,0.8
41,25,fortune,1.4,151.4,1438.4,328.6,0.6
41,26,.<EOS>,0.8,118.0,3971.4,195.4,0.4
42,0,The,0.4,94.0,94.0,94.0,0.4
42,1,direction,2.4,127.6,127.6,628.8,0.6
42,2,",",0.4,98.6,224.4,98.6,0.4
